threshold,.estimator,f_meas,precision,recall,bal_accuracy,accuracy
0.75,binary,0.9006549211327368,0.8272473100059307,0.9883591456625165,0.6690320684459927,0.8344922970532868
0.76,binary,0.8999539594843463,0.8253948146271429,0.9893207814556129,0.6649681566343604,0.833032386953014
0.77,binary,0.8992187500000001,0.823457621412339,0.9903330296588724,0.6606903547273791,0.8314956394790426
0.78,binary,0.898754215706518,0.8219816190356288,0.9913452778621318,0.6574490701222635,0.8304583349341119
0.79,binary,0.8983621578284275,0.8205632506172323,0.9924587508857172,0.6543381300274543,0.8295362864497291
0.8,binary,0.8978499542543458,0.8190885568817294,0.9933697742686507,0.6510462330121758,0.8284221445311
0.81,binary,0.8970887087567073,0.8172400881973624,0.9942301852414211,0.646851976690237,0.8268469783702793
0.8200000000000001,binary,0.8961382391829663,0.8152895304463249,0.9947869217532139,0.6423464189375223,0.8249644627146644
0.8300000000000001,binary,0.8951908414320504,0.8133504280574052,0.9953436582650066,0.6378408611848075,0.8230819470590495
0.8400000000000001,binary,0.8942154768937156,0.8113044195250659,0.9960016195971252,0.6330669874416817,0.8211225940297361
0.85,binary,0.89354846029909,0.8099057962071661,0.9964571312885919,0.6297865308811003,0.8197779399900111
0.86,binary,0.8921453161804674,0.8073706649176027,0.9968114181597327,0.6237445705054763,0.817050213223712
0.87,binary,0.891180461329715,0.8054942359578121,0.9972669298511995,0.6192681324427421,0.8151292788812479
0.88,binary,0.8901533112059429,0.8035546859076271,0.9976718291325033,0.6146069239746395,0.8130930884782358
0.89,binary,0.8890491862404761,0.8014956917574378,0.998076728413807,0.6096267871059626,0.8109032233278266
0.9,binary,0.8880585256049522,0.7996918960554588,0.9983804028747849,0.6052338946282712,0.8089438702985132
0.91,binary,0.8870558090400306,0.7978409412525775,0.9987346897459257,0.600706844155374,0.8069460985823504
0.92,binary,0.8859810566952462,0.7959751572834328,0.9989371393865776,0.5961038750672323,0.8048330708056398
0.93,binary,0.8848903130391915,0.7939603522457678,0.9993420386678814,0.5911237381985556,0.8026432056552307
0.9400000000000001,binary,0.8833672533715027,0.7913844920857543,0.9995444883085333,0.5846869308071131,0.7996465480809866
0.9500000000000001,binary,0.8817122706780341,0.7886058767167039,0.9997469379491851,0.5776919987146659,0.7963809596987975
0.9600000000000001,binary,0.8798859662798727,0.7856887156437692,0.9997469379491851,0.5702769134013188,0.7928080218218141
0.97,binary,0.8770979486724092,0.7812228110416831,0.9997975503593481,0.5588207971857337,0.7873141496023666
0.98,binary,0.8743527329055101,0.7768166089965398,0.9998987751796741,0.5473899871752301,0.7818586960697683
0.99,binary,0.8706074158937187,0.7708634075923686,1,0.5317333758571201,0.774367052134158
